ID,Text,Offensive,HateSpeech,Vulgarity,Violence,translated_tweet
9499,عارف اني مش هستفيد حاجة من الجامعة دي مفيش مكان اشطا هبسط نفسي عادي  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,I know that I will not benefit anything from this university. There is no place where I can enjoy myself. URL
9500,@USER ره@USER,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Rah@USER
9501,@USER انا كمان +غثوونا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Me too + they disgusted us
9502,"ابو الكليجه غذبني
 #بايع_الكليجا URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Abu Al-Klijah fed me
#Selling_Al-Klijah URL"
9503,@USER ليش,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Why?
9504,"@USER هههههههههههههه
انشهد ان وطوط قدامي لهبدوا والعن مترسوه المترس",OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Hahahahahaha
I swear that Watts is in front of me, they'll destroy him and I'll curse the one who barricaded himself in the barricade"
9505,@USER تخلُف الله يخلف ع عقولهم,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER May God change their minds
9506,وانا وين ماروح الاقي سيرة راعي الكليجا حتى  بالدوام البنات يتكلمون فيه خلااااص. URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Wherever I go, I find the name of the Klija seller, even at work, the girls start talking about him. URL"
9507,"علينا ايه المحاضره الجايه ؟!
#اداره_المؤسسات_الماليه 
لدكتور صالح عزب  URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"What's the next lecture?!
#Financial_Institutions_Management
By Dr. Saleh Azab URL"
9508,يا عالم اتقوى الله في اسماء بناتكم وش ها الاسماء الجديده الدخيله علينا و لا الموضوع حنا بس نتبع الموضه و شوفو حنا open minded and cool قسم بالله اسماء تحوم الكبد,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"People, fear God in the names of your daughters. What are these new names that have been introduced to us? Or are we just following fashion? Look, we are open-minded and cool. I swear to God, these are names that will blow your mind."
9509,@USER اقول اتركي الجوال وانتبهي لشرح,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I say leave the mobile and pay attention to the explanation
9510,يبيع مضاعد URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,Sells URL multipliers
9511,@USER قالت في وحدة قعدت عندي و في بيتي حتى المنشار باقته ام عيون و ساحرة و هم بواقةسألوها شفتي مسلسل بنتج ؟ قالت اي مسلسلها حلو اتمنى لها التوفيق بس فيه شيء ملوع چبدي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER A girl sat with me in my house, and even the saw was caught by a woman with eyes and a witch, and they asked her, “Have you seen your daughter’s series?” She said, “Yes, her series is nice. I wish her success, but there is something that has upset my heart.”"
9512,@USER استغفري,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Ask for forgiveness
9513,"انا شو ذنبي تطلعلي سنابات زين كرزون وانا مش ضايفها  
مش حكو بدهم يرجعوا الابديت القديم ؟",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,What is my fault that I see Zeina Karazon's snaps and I haven't added her? Didn't they say they want to bring back the old update?
9514,@USER ترى هو شرات,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I think he bought it
9515,@USER اسسسسسسسسستغفيرولاه مب خقاقه,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I swear I won't let you down
9516,انتي يا ام علي انا مش سيباكي مشمش امبارح URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"You, Umm Ali, I will not leave you alone, Mishmish yesterday URL"
9517,@USER للاسف طبع ما يتغير,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Unfortunately, nature does not change."
9518,@USER يعنني لطيف وكيوت,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER means nice and cute
9519,@USER الله يحرقهم بس,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER May Allah burn them
9520,دخل عالم الشاشه الصغيره  دراما تنعرض على التليفزيون URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,Enter the world of small screen drama shown on TV URL
9521,في عز مانت متعصب ومش طايق نفسك . يطلعلك التافه ده هيجيبلي شلل  @USER,OFF,NOT_HS,NOT_VLG,NOT_VIO,"When you are so stubborn and hate yourself, this idiot will make me paralyzed @USER"
9522,@USER لا هذي خطيييره هههههههههههههههههههههههههههههه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER No, this is dangerous hahahahahahahahahahahahahahahahaha"
9523,RT @USER امشي ندبحها لنوارتي,OFF,NOT_HS,NOT_VLG,NOT_VIO,RT @USER Let's go slaughter it for my light
9524,بذا الزمن كلهم متساوين بقله الادب والله URL,OFF,NOT_HS,NOT_VLG,NOT_VIO,"In this time, they are all equal in terms of rudeness, I swear. URL"
9525,احب صراحته URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,I love his honesty URL
9526,انا نفسي م تهمني يعني عادي اتروش واطلع للمكيف ، اكل واشرب اشياء مضره ، اخاطر وانا عارفة النتيجه ، ف اذا اهتميت فيتس الله يعافيتس قدري اﻻهتمام ﻻ اهفتس .,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"I myself don't care, I mean it's normal for me to take a shower and go to the air conditioner, eat and drink harmful things, I take risks even though I know the result, so if I care, may God bless you, appreciate the care, I don't care."
9527,@USER  والله العظيم ليت الكف ذا على وججيه الهمج اللي مايستحون,OFF,NOT_HS,NOT_VLG,VIO,"@USER I swear to God, I wish this slap was on the faces of those shameless savages."
9528,ووويع اللي مع معدد كيف متصالحات مع نفسهم  #سعودياتxنطلبxاسقاطxالتعدد٦٠٠,OFF,NOT_HS,NOT_VLG,NOT_VIO,"Woe to those with polygamy, how they are at peace with themselves. #Saudiwomen demand the abolition of polygamy 600"
9529,وش ذا المنظر URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,What is this view URL
9530,فاضل شهرين و شهر فبراير يخلص,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,Two months left and February will end
9531,"@USER هلا بنت الفيروز نور لتويتر صباح الخير  
أنا أقول الفيروزية ما في مثلها بس الزين مووووودري ليش حاطة لها العداوه وحاطه لها  في الماي",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Hello, daughter of turquoise, Noor, on Twitter. Good morning. I say that turquoise is unmatched, but the beauty is soooo cute. Why did you make her an enemy and put her in the water?"
9532,@USER هذا ⬅️,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER This ⬅️
9533,@USER يع والبراطم المنتفخة يع,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Yes and the swollen brats Yes
9534,"RT @USER #حسيت_انك_غبى_امتى 
مفيش حاجة اسمها غباﻋ
والدليل غامبول  URL",OFF,NOT_HS,NOT_VLG,NOT_VIO,RT @USER #When_did_you_feel_stupid? There's no such thing as stupidity. Gumball URL is the proof.
9535,"RT @USER تخيل تتجوز وحده حنونه 
وتقولك حبيبي أمانه تزوج صاحبتي والله مسكينة",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER Imagine marrying a caring woman and she tells you, ""My love, please marry my friend."" Poor thing."
9536,هو صدق وسيم بس والله عيب الي يسوونه البنات من قلة الحياء ماتمسك نفسها  #بايع_الكليجا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"He is really handsome, but by God, it is shameful what girls do out of shame. They can't control themselves. #Baie_Al-Klijah"
9537,RT @USER حمد المهندي توك من شهر محتشر وقفوها عند حدها و ومانرضى احين صارت من بناتنا؟ شهالتناقض اللي فيك  بنتك انت مب بنتنا  #بناتنا_خط_…,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,RT @USER Hamad Al-Mohannadi Tok It has been a month since she was arrested and they stopped her and now we don’t accept that she has become one of our daughters? What is this contradiction in you? Your daughter is not our daughter. #Our_daughters_are_a_line_…
9538,باردو &amp; اوزاريو  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,Pardo & ozario url
9539,@USER جداً,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER very much
9540,"#بايع_الكليجا
الوقت هذا مابقى غير يتغطا الرجال عشان يفتك من شرهم",OFF,NOT_HS,NOT_VLG,NOT_VIO,"#Baie_Al_Klijah
Nowadays, all that's left for men is to cover up to escape their evil."
9541,"#بايع_الكليجا
ذوقكم في إنحدار",OFF,NOT_HS,NOT_VLG,NOT_VIO,"#Baie_Al_Klija
Your taste is declining"
9542,"المسؤليه عند بعض الناس عامله زى زرار التحكم فى ناس مش عارفه تتحرر منها بتربط بتجبر وناس تانيه جبلات مفهموهاش والاصح متربوش عليها بيرموها على حد غيرهم او يتناسوها كائنات لزجه وكمان بيرمو نفسهم ويبقو جزء كبير من المسؤليه
طب اروح فين واجى منين",OFF,NOT_HS,NOT_VLG,NOT_VIO,"Responsibility for some people is like a control button. Some people don't know how to free themselves from it, so they bind and force it. Other people are born with it and don't understand it. The truth is, they're not raised on it and throw it on someone else or forget about it. They're sticky creatures. They also throw themselves away and become a large part of the responsibility.
So where do I go and where do I come from?"
9543,RT @USER مين انت علشان حياتي تقف عليگ .. شاورما مثلاً؟!,OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER Who are you that my life depends on you? Shawarma, for example?!"
9544,#بايع_الكليجا يععععع يعععععع يعععععع هذلن حريم هذلن‼️,OFF,HS6,NOT_VLG,NOT_VIO,"#Klija_seller Yuck, Yuck, Yuck, Yuck, These are women, these are women‼️"
9545,"#لدغة_قاتلة 
بعد الإجراء الذي اتخذه الكيان المسخ 
بالقدس بالتضيق على الكنائس 
الذي يهدف إلى إضعاف التواجد المسيحي بمدينة القدس وهذا يخرق الالتزامات الدولية 
تقرر إغلاق وقفل باب كنيسة القيامة حتى إشعار آخر  URL",OFF,HS1,NOT_VLG,NOT_VIO,"#Fatal_Bite
Following the action taken by the deformed entity
in Jerusalem to restrict churches
aimed at weakening the Christian presence in the city of Jerusalem, which violates international obligations
it has been decided to close and lock the door of the Church of the Holy Sepulchre until further notice. URL"
9546,@USER ضروري من الطقوس في هذا المجتمع القائم على النفاق الاجتماعي,OFF,HS1,NOT_VLG,NOT_VIO,@USER A necessary ritual in this society based on social hypocrisy
9547,في توصيل المدرسة ؟؟  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,In school delivery?? URL
9548,@USER هالبحرين بالذات لاتاريخ ولا كرامه كل حياتهم نهب وبوق,OFF,HS1,NOT_VLG,NOT_VIO,@USER This Bahrain in particular has no history or dignity. Their whole life is plunder and corruption.
9549,من وين له الحلا الله يزيدنا عقل بس لا حلو ولاشي#بايع_الكليجا,OFF,NOT_HS,NOT_VLG,NOT_VIO,"Where did he get the sweetness? May God give us more intelligence, but it's not sweet or anything. #Klijah_seller"
9550,وراي وراي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,Behind me behind me
9551,"RT @USER تخيل تركب مع واحد احول  

وهو إلي يسوق وتقولہ 

انتبہ من التريله اللي قدامك 

ويقولك م عليك بدخل من بينهم 

ههههههههه",OFF,HS4,NOT_VLG,NOT_VIO,"RT @USER Imagine riding with a cross-eyed person

and he's the one driving and you tell him

Watch out for the truck in front of you

and he tells you, ""Don't worry, I'll just walk in between them.""

Hahahahaha"
9552,"RT @USER مايكل جاكسون
ميت
ويحطون هدايا ع قبره

_وانا عايشه ومدري شو اقول؟؟؟
خنقتني العبره",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER Michael Jackson
Dead
And they put gifts on his grave

And I'm alive and I don't know what to say???
I'm choked with emotion"
9553,"RT @USER هنا عز طالع سمين شوي الحين صار نحيف

#سنابات_عز_بن_سعيد 
 URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER Here, Ezz looked a little fat, now he's thin.

#Ezz_bin_Saeed_snaps
URL"
9554,"@USER حسبنا الله ونعم الوكيل 
حسبنا الله ونعم الوكيل 
حسبنا الله ونعم الوكيل 
القانون لا يحمي المغفلين",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER God is sufficient for us, and He is the best Disposer of affairs. God is sufficient for us, and He is the best Disposer of affairs. The law does not protect the foolish."
9555,@USER لا اسمحيلي اختي ماتمثلنا بتاتا هي تمثل نفسها فقط,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER No, my sister, you don't represent us at all. You only represent yourself."
9556,"#بايع_الكليجا
سبحان اللي رزقه الهيبه والرجوله والثبات 
-
رغم والله أشوفه شخص عادي بس لفتني فيه عقله الكبير....
 وتجاهله الخروفات اللي حوله",OFF,NOT_HS,NOT_VLG,NOT_VIO,"#Baie_Al-Klijah
Glory be to He who granted him prestige, manliness, and steadfastness.
-
Although, by God, I see him as an ordinary person, his great mind caught my attention...
and his ignoring of the nonsense around him."
9557,@USER ههههههههههههههههههههههههههههههههههههههههههههههههههههههه نعم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAH
9558,@USER والبرد بدأ يتولي السيطره,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER The cold is starting to take over.
9559,"ترا مايتروش ولا يغسل اسنانه
هذا هو الحاجز بين حبنا URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,He doesn't take a shower or brush his teeth. This is the barrier between our love. URL
9560,@USER امشي...  تنوم فيك عمارة,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Walk... a building will sleep inside you
9561,@USER الله يخرب بيتها اللي تخرب بيوت المسلمين وتفتنهم,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER May God destroy the home of the woman who destroys the homes of Muslims and causes them trouble.
9562,"RT @USER أيتها الأنثى​

توقفي عن تعذيب نفسك بسؤال : 
ياترى ماذا يفعل الآن ؟! 

*خليه يغيب* !! 

يا منخمد
يا يعبي كرشه 
يا جالس مع…",OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER Hey woman

Stop torturing yourself by asking:
I wonder what he's doing now?!

*Let him disappear*!!

You either have a cold heart or you have a full stomach or you are sitting with…"
9563,"#بايع_الكليجا 

-
 المفروض ذا يتم تكريمه على صبره 
لانه واضح متأزم من وضع القرف اللي حوله",OFF,NOT_HS,NOT_VLG,NOT_VIO,"#Baie_Al-Klija

-
He should be honored for his patience, because he's clearly distressed by the disgusting situation around him."
9564,"RT @USER #الفيحاء_الاهلي

ثبت رسميا الاهلي نادي الضفادع بإعترافهم شوفوا اللاعبين اللي ع اليسار

على المستنقع ياطحالب 
 URL",OFF,HS3,NOT_VLG,NOT_VIO,"RT @USER #AlFeiha_AlAhli

AlAhli is officially proven to be the club of frogs, as they admit. Look at the players on the left.

On the swamp, you algae.
URL"
9565,"RT @USER الرجل السوداني لو قلت ليه أسد بفرح أما لو قلت ليه حيوان يزعل واحتمال يجيك بوكس 
طيب الفرق بين الاسد والحيوان شنو ال…",OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER If you call a Sudanese man a lion, he'll be happy. But if you call him an animal, he'll get upset and might even punch you.
So, what's the difference between a lion and an animal?"
9566,حاطين زعفران بالقهوى وش جوهم هالمصارية قهوى بزعفران,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"They put saffron in the coffee, and what's inside this dessert is coffee with saffron"
9567,"ياريت قبل ما اتجونا اتكلمونا ع التلفون

مش طريقة را
إيدي رقدن وأنا إنزقب في خوي مع الروشن ع خاطر بشكوط وعصير",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"I wish you had talked to us on the phone before you came.

This is not the way.

My hand fell asleep while I was snuggling up with my friend over biscuits and juice."
9568,RT @USER هههههههههههههههههههههههههههههه الاعتراف بالحق فضيله URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,RT @USER HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA
9569,@USER احلفي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Swear
9570,@USER لعنه عليهم انجلطت هالصبح .,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Damn them, I had a stroke this morning."
9571,"@USER فتحة العدسة نفس ماهي 2.0
شاشة قديمة lcd
إطار شالو ربعه بس
مكان العدسة والبصمة نازلين
شالو منفذ السماعات
زادو سعره!

احبطتنا",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER The lens aperture is the same as before, 2.0.
Old LCD screen.
They removed a quarter of the frame.
The lens and fingerprint sensors are missing.
They removed the headphone jack.
They increased the price!

We're disappointed."
9572,@USER ايوة الله هذي  لالالا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Yes, God, this is no no"
9573,يمكن ما افهم في دي المواضيع بس المعروف  (امساك بمعروف او تسريح باحسان) ما يحتاج تفضح الحرمه  #مهجوره_اربع_سنه_اريد_فك_قيودي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"I may not understand these topics, but the well-known (keep her in kindness or release her with kindness) does not require disgracing the woman. #Abandoned_for_four_years_I_want_to_break_my_chains"
9574,ذوق المجتمع كل ما له يدحدر,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,The taste of society is all about it
9575,اخيرا URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,Finally URL
9576,"#بايع_الكليجا

ليت ابو جهل عايش",OFF,NOT_HS,NOT_VLG,NOT_VIO,"#Baie_Al_Klija

I wish Abu Jahl was alive."
9577,@USER اقسسسسم بالله مصصصضخره,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I swear to God it's a rock
9578,@USER يالله انتم مررررره فخمييين محد قدكم تحبون الايفون  ياربي قد ايش انتم ناس ذوووق,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Oh my God, you are soooo amazing. No one loves iPhones as much as you do. Oh my God, you are such tasteful people."
9579,اخلصي علينا يا فاطمه مب صاحي ساعه فحوصات☺️ URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Finish with us, Fatima. I won't be awake for an hour of check-ups. URL"
9580,"RT @USER -بس انا عندى وجهه نظر مختلفه 
= ربنا يخليهالك يا باشا .. ربنا يخليهالك",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER - But I have a different point of view
= May God keep him for you, Pasha.. May God keep him for you"
9581,@USER ذهب عشان القرود الي زيك ريحتهم فاحت,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER He left because of monkeys like you, their smell is bad"
9582,"#بايع_الكليجا
المضحك باالموضوع وحده خقت عليهوشهرته وخلتكم كلكم مشيتوا على ذوقها وصياعتها ودشرتكم ياالداشرات اقصد ياالقطيع",OFF,NOT_HS,NOT_VLG,NOT_VIO,"#Baie_Al-Klija
The funny thing about this topic is that she was jealous of his fame and made you all follow her taste and her ways, and she ruined you, you ruiners, I mean you herd"
9583,@USER حسبي الله عليهن انا استحيت وانا مالي دخل,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER May God punish them. I am ashamed, but I have nothing to do with it."
9584,@USER هدوء، انا هنا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Calm down, I'm here"
9585,@USER اشبك خلاص لا تاكلين عني مرسي اوي اعرف بيجيك شي في بطنك,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER What's wrong? Stop eating on my behalf. Thank you very much. I know something is wrong with you.
9586,"@USER خيرررررررررررر عيوووووووووني  لحظه دقيقه اصف على جنب عشان اعرف افرش الملايه واردح اخاف المرور يصيدوني

 وراجعة لك لا تروح مكان انطرني  URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Khairyyyy My eyes, wait a minute, I'm standing on the side so I can spread the sheet and lie down, I'm afraid the traffic will catch me.

I'll be back, don't go anywhere, wait for me. URL"
9587,@USER ايوا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Yes
9588,#بايع_الكليجا بنات اليوم قليلات ادب فضحتونا,OFF,HS6,NOT_VLG,NOT_VIO,"#Baie_Al-Klijah Today's girls are ill-mannered, they have disgraced us"
9589,"RT @USER فيه احد جرب ياخذ من food track 
الي موقفه بعد جامع السلطان #عبري
احس فيها شي حلو URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER Has anyone tried taking food track
The one that stops after Sultan Mosque #Ibri
I think it's a good thing URL"
9590,"RT @USER عمرها ١٣ سنه وكاتبه الخيانه تأتيك من اقرب الناس اليك 
.
شكل ابوها ماسح قناة طيور الجنه",OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER She is 13 years old and the writer of the book ""Treason comes from the people closest to you."" It seems her father deleted the Birds of Paradise channel."
9591,مشكلة اللي مو شايف خير شخص عادي جدا بس قليلات الادب يدورن سبب يبررن فيه وصاختهن  اول مره اشوف بنات يتجمعون على رجال بحجة انه جميل وووووجع  #بايع_الكليجا,OFF,HS6,NOT_VLG,NOT_VIO,"The problem with someone who doesn't see the good in him is that he is a very normal person, but ill-mannered women look for a reason to justify their noise. This is the first time I've seen girls gathering around a man under the pretext that he is handsome and... #Baie_Al-Klijah"
9592,@USER ييععع اكرهها تلوث سمعي مدري ايش الفايده منها,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I hate it. Noise pollution. I don’t know what the benefit of it is.
9593,@USER الوجه كَأنَوتعبت,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER The face looks like it's tired
9594,@USER كل عام وانتي معي يروحي ️ أجمل زقة ف حياتي ️️️️,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Every year you are with me, my soul. The most beautiful moment in my life."
9595,RT @USER الشبابيين جلدوا الأهلي فالقانون وفالملعب وفالمدرج !!! وتركوا لهم لعبة المكتب القذرة,OFF,HS3,NOT_VLG,NOT_VIO,"RT @USER The youth team flogged Al-Ahly in the law, on the field, and in the stands!!! They left them the dirty office game"
9596,@USER مشكوره,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Thank you
9597,ماذاكرت وبديت  اروق وهذا شي يخوف,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"I studied and started to calm down, and this is something scary"
9598,"بستغرب في ناس بتزعل عشان فلان 
ما  بيرد سريع 
احتمال مشغول
او مافاضي يرد عليك
لان عندو حاجات اهم منك
او احتمال عندو نفسيات
رد فلان  اسي ولا سنه جايه 
صدقني ي فردتي ما ح يفرق معاك",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"I wonder why people get upset because someone doesn't reply quickly. Maybe he's busy or doesn't have time to reply to you. Maybe he has more important things to do than you. Or maybe he's having a bad time. Maybe someone's reply is better than next year. Believe me, it won't make a difference to you."
9599,"@USER هموت من الضحك يا منى اللحقيينى
قوليلو ميقولش حاجات تضحك تانى عشان ممكن نموت من كتر الضحك",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER I'm dying of laughter, Mona. Help me. Tell him not to say funny things again, or we might die laughing too much."
9600,ياررب هو الرسم مقرف معايا ليه سكشني الوحيد اللى متأخر ولما ناخد احضر جدول يوم تاني وانسي ان عليا رسم وانسي الأدوات !!,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Oh God, drawing is disgusting to me. Why am I the only one who is late? And when we have to prepare the schedule for the next day, I forget that I have to draw and forget the tools!!"
9601,@USER دووووم يارب,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Always, God willing"
9602,لهدرجه وصلت قلة الحياء فيكم  #بايع_الكليجا,OFF,NOT_HS,NOT_VLG,NOT_VIO,You have reached such a point of shamelessness. #Baie_Klijat
9603,- ماهو انت متسبش وردك دبلان ولما يسقية حد غيرك تزعل !!,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,- Why don't you let your rose wilt and then get upset when someone else waters it!!
9604,@USER شكلها كذا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER It looks like this
9605,"تابعني عشان زياده متابعين وررربي اصلخك  #سبام اخليك ماتعرف من وين تاكل 

#شهالناس",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Follow me to get more followers, or I swear I will treat you like spam so you don't know where to eat

#WhatAreThesePeople"
9606,ياخساره توثيق الحساب فيهم  URL,OFF,NOT_HS,NOT_VLG,NOT_VIO,"What a pity, they have a URL for account verification."
9607,رحت اسوي رياضه في احد الحدائق احياء في جنوب الرياض و من شفت المنظر عفت المكان ..,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"I went to exercise in one of the parks in the southern neighborhoods of Riyadh, and when I saw the view, I hated the place."
9608,هالمستر يخليناا نحل كامل الكتاب و هو يجلس يشوف معرف وش ف اللاب بذبببحهه و انا حاضره و مسولي ابسنت كلب هههيوان نفر,OFF,NOT_HS,NOT_VLG,NOT_VIO,"This gentleman makes us solve the entire book while he sits and sees what is wrong with the laptop. I am present and he made me swear to God, heheheewan, a person"
9609,@USER ما تقدر تقول الا الله لا يبلانا مما ابتلاهم ما ندري بعدين الا نصير مثلهم نلاحق أشخاص عشان اشكالهم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER You can only say, may God not afflict us with what He afflicted them with. We don’t know if we will become like them, chasing people because of their looks."
9610,"RT @USER هـــاي كلابي المطيعة 
رقمي للي عاوز يتواصل معايا #01091035263
#شروطي ⬇️
#سيشن_فون_كارت50_فودافون
#سيشن_لايف_كارت100فودا…",OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER Hey my obedient dogs
My number for anyone who wants to contact me is #01091035263
#My conditions ⬇️
#Session_Phone_Card_50_Vodafone
#Session_Life_Card_100_Vodafone…"
9611,"@USER صباح الخير☺️ ثم لا عاد تشوف عيني تغريدة لك فيها حلطمة على أهل الفقه 
أو خصصي قولي القلة منهم إيش ذنب اللي ما لحقتي عليهم هاه!
ياهذه اليومين أهل الفقه وأصوله اللي تقولي عنهم أغلظ أفئدة وشريرين؛ أكرموني أكرمهم الله ورفع قدرهم، وأسعدوني أسعدهم الله وجبر خواطرهم",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Good morning ☺️ Then don't let my eyes see another tweet of yours that slanders the people of jurisprudence. Or rather, say specifically the few among them. What is the fault of those you didn't catch up with? Huh! These days, the people of jurisprudence and its principles, whom you say are the hardest-hearted and evil, have honored me, may God honor them and raise their status. They have made me happy, may God make them happy and mend their broken hearts."
9612,"RT @USER تطلع وماتسكر الباب؟
عادي ألحقك لين الصاله
 وأسحبك لين الغرفه عشان تسكره 

ياقليل الأدب",OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER You go out and don't close the door?
I'll follow you to the hall
and drag you to the room so you can close it

You ill-mannered person"
9613,@USER مستفز .,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER is provocative.
9614,@USER انا مشعارف حاجه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I don't know anything
