ID,Text,Offensive,HateSpeech,Vulgarity,Violence,translated_tweet
3994,@USER مكه بيت الله وبلاد المسلمين مو سعوديه .. والعربيه قناه اماراتيه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Mecca is the House of God and the land of Muslims, not Saudi Arabia.. and Al Arabiya is an Emirati channel"
3995,@USER ولله استاذ انا بديت اشوف الأشياء كأني في التسعين,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER I swear, sir, I started seeing things as if I were ninety years old."
3996,"RT @USER أنتم خقيتوا على بنت ترامب وعادي حنا نخق 
 #بايع_الكليجا  !!
الله لايجزاه خير من جاب هالفكرة والمقارنة المغلوطة 
والله ماتقو…",OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER You were scared for Trump's daughter and it's okay for us to be scared.
#Baie_Klijah!!
May God not reward whoever came up with this idea and this wrong comparison.
By God, you won't…"
3997,#ظلام طلعو  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,#Darkness URL
3998,@USER وووووععععع يا خاااالد,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Woooow, Khaled"
3999,@USER ايه ياجماعة ... الكل منزل التلاجات المنزلية برة النهاردة ..علياء جاد منزلة درجات الحرارة ..وانتى يا ايمان عايزة جاروف ... انا سقعتلكوا والله ☃️,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Hey guys... everyone took their refrigerators out today... Alia Gad posted the temperatures... and you, Iman, need a shovel... I swear I'm going to beat you all ☃️"
4000,ساحب ع dsp,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,DSP puller
4001,@USER يا لطيف الله يهدي ما خلق وسايي مطفرة غي فل صغار كانت نهار الاول تخمم قبل ما ديرها  ولا على اقل يا دير اجهاض يا تحطه في الميتم وتروح مشي تقيسه في بوبال  علابالك والله ما قديت نشوف ما شفتش فيديو اللقطة 1 وحبست,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Oh my God, may God guide what He created. My baby is a mutant. When she was young, she was thinking about it the first day before she did it. At the very least, either have an abortion or put her in an orphanage and go and measure her in Bhopal. I swear I couldn’t see. I didn’t see the video of shot 1 and I was locked up."
4002,RT @USER  قال من شاهدك ياابالثعيل قال ذنبي اجتمعوا اكبر اثنين كذابين في تاريخ المهلكه …,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER said: Who saw you, Abu al-Tha’il? He said: My sin is that the two biggest liars in the history of destruction have come together…"
4003,@USER ماتدري ومدرعم ليه في الهشتاق,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER You don't know why you don't support it in the hashtag
4004,مو وقته يخلص النت تبعي .. بطلنا احضان هههههه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,It's not time for my internet to run out.. Let's stop hugging hahahaha
4005,الطم انا يعني  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,I mean URL
4006,صدق من زان جدوله زانت نفسيته الله يصبرني,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,He who decorates his schedule will have a beautiful soul. May God give me patience.
4007,@USER هذي قلة ذوق حتى بعض الناس ف البوفيهات هذي حركتهم تمشي وتذوق بالملعقة مقززة,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER This is bad manners, even some people at buffets walk and taste with a spoon, it's disgusting"
4008,@USER انا اقول تنشغل ببرنامجك وسيب الفلسفه فشي ماتعرفله ابرك,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I say you should focus on your program and leave philosophy. It is better for you to do something you do not know.
4009,@USER ولا تاج راسي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER You are not my crown
4010,@USER شكلي؟☺️كمليها سرسر؟,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER How do I look?☺️Is it complete with a secret?
4011,"#سرب_الحمام 

#ظلمتوا_ الشهداء حرام عليكم️",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"#Flock_of_Pigeons

#You_wronged_the_martyrs. Shame on you."
4012,".

وش اسمها الرقصه ذي ‍♂️

#رومانسيات هنديه  URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,".

What is the name of this dance? ♂️

#IndianRomantics URL"
4013,#بايع_الكليجا معد به نسوان,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"#Klijat_seller, no women in it"
4014,"@USER ودي افجر سوني من القهر 
ماتوقعت بيطلع كذا صدمني",OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I want to explode Sony with anger. I didn't expect it to turn out like this. It shocked me.
4015,"RT @USER فرق التوقيت هذا يقتل  الناس بتروح تنام عندهم وإحنا عندنا بيقومو من النوم 

#تكريم_رناسماحة_بنيويورك",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER This time difference is killing people. They go to sleep with them, but they wake up with us.

#Honoring_Ranasmah_in_New_York"
4016,قول لي كيف وامشي واحدة من المؤسسات الحكومية الناس دي قاعدة تجيب فسيخ وامور كده عجيبة في المكاتب,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,Tell me how and I will go to one of the government institutions. These people are bringing feseekh and such strange things in the offices.
4017,"@USER ماذا فعلت مجموعتك لتنتقد الفيراج سود؟!  
فيكم غير اللسان بلا بلا بلا.. دير خيرمني وهدر
البالون يتسڨم كي يخطوه عيباد كيما الجايح تاع حداد",OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER What did your group do to deserve such criticism from the Virage Sud?! You just keep mumbling blah blah blah.. Make me sick and talk nonsense. The balloon is about to burst so people can step on it like Haddad's trump card.
4018,@USER نعم كام  مش لازم نتصور خالص احنا أصلا حافظين بعض,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Yes, we don't need to take pictures at all. We already know each other well."
4019,"#بايع_الكليجا
سخافه",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"#Baie_Al_Klija
Stupidity"
4020,"@USER صبااح النور
&gt;&gt; عاقلهه ماتروووح لمثل هالأمور",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Good morning
>> A wise woman wouldn't go into such matters"
4021,"Listen to بين البينين - غناء ياسمين - بيانو الموزع محمد عاطف الحلو by AbDullah Tahawy #np on @USER #SoundCloud
URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Listen to Bayn Al-Bayneen - Sung by Yasmine - Piano arranged by Mohamed Atef El-Helou by AbDullah Tahawy #np on @USER #SoundCloud
URL"
4022,@USER لان أكثركم بزرنجيه اعوذ بلله,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Because most of you are stupid, I seek refuge in God"
4023,@USER تسرقي صوره شخص ما ستخدم منتجكم وتبغي الناس تثق فيك انتي ومنتجهك,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER You steal someone's photo. You will use your product and you want people to trust you and your product.
4024,لما يصير ابوها چلب بس لازم تفتخر فيه URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"When her father becomes a thief, she must be proud of him URL"
4025,@USER اختي قمرها ف السابع قبل اسبوع ملكت علئ ولد عمي يحبو بعض ، اختي الثانيه بعد تزوجت عن حب قمرها ف السابع بعد ، انا حاكم الاول ف السابع بس ماداني طاري الزواج اعوذ بالله منه ومن طاريه .,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER My sister Qamar is in her seventh month. A week ago, she married my cousin and they fell in love. My other sister also got married for love, Qamar is in her seventh month. I am the first one who is in her seventh month, but he did not bring up the subject of marriage. I seek refuge in God from him and from his subject."
4026,"@USER يا وديع عندما قلت ان مشكلتك انك تحب القطريين لم تضع يدك على الجرح ، سأساعدك في تشخيص مشكلتك الاساسية "" انا اشوف معاناتك سببها انك تبن  هههه بس يالله المريض اللي بعده",OFF,HS1,NOT_VLG,NOT_VIO,"@USER Oh Wadih, when you said that your problem is that you love Qataris, you didn’t put your finger on the wound. I will help you diagnose your basic problem. “I see that the reason for your suffering is that you are a liar, haha. But come on, the next patient...”"
4027,@USER للاسف بعض الناس فيهم همجيه وعدم احترام للغير .. وش يضر الشخص اذا حط عنده كيس ويجمع فيه الزباله .. هذا بالضبط نشوفه في حدائق بعض الأحياء منظر قشور الحب وعلب المويه والعصير على الأرض مزعج  ويقولون ما عندنا أماكن نروح لها .. انتم حافظوا على المكان اللي تروحون له بعدين انتقدوا,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Unfortunately, some people are barbaric and disrespectful of others. What harm would it do to a person if he put a bag with him and collected the garbage in it? We see this exactly in the gardens of some neighborhoods. The sight of date peels and water and juice cans on the ground is disturbing, and they say we don’t have places to go to. You people should preserve the place you go to, then criticize."
4028,"@USER من حقي افتخر بولد عمي اللي هو يستحي  والبنات ضعيفات الخلق والدين قدامه مايستحون فصار كنبينا يوسف انظلم بسبب جماله 
وشكلك معصبه يمكن ماقدرتي تصورينه هههههه",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER I have the right to be proud of my cousin who is shy and weak-willed girls and religion are not ashamed in front of him, so our prophet Youssef was wronged because of his beauty. You must be upset, maybe you couldn’t picture him hahaha."
4029,"RT @USER مين يسوي لي كذا ؟؟ ☺️
فيه وآحد  بس ..... زعلآن منه  URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER Who does this to me?? ☺️
There is only one.....I am upset with him URL"
4030,RT @USER عادي جداً أشوف حد بدور على اشي وانا بعرف مكانه بس مش جاي على بالي احكي.. ..,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,RT @USER It's very normal for me to see someone looking for something and I know where it is but it doesn't occur to me to say anything...
4031,هنا تعرف رخص بعض البنات  #بايع_الكليجا,OFF,HS6,NOT_VLG,NOT_VIO,Here you will find out how cheap some girls are. #Baie_Klijah
4032,هما ياخدوا ايكاردي واحنا ناخد ليفا خلصانة ️  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,They take Icardi and we take a finished Lewandowski ️ URL
4033,"RT @USER الخائن حقير وقح وسافل بعد حطيه تحت 
الجزمه ودوسيه وانتي ماشيه ولايهمش
احد عيني",OFF,NOT_HS,NOT_VLG,VIO,"RT @USER The traitor is despicable, rude, and vile. Put him under your boot and stomp on him while you walk. Don't let anyone see you."
4034,@USER يعععع شعب غبي يجعل من الحمقى مشاهير بعدين يجون يسوون حملة تبليك المشاهير.. احلفوا؟؟؟؟؟؟ غاسلة ايدي منهم بنات واولاد,OFF,HS1,NOT_VLG,NOT_VIO,"@USER Eww, stupid people make celebrities out of idiots, then they come and launch a campaign to report celebrities.. Swear???? I washed my hands of them, girls and boys"
4035,"@USER اووه وصلتي هناك حلوو  احسب توك 
مازلتي عالبداية ، ياه اخوها الحلو إسمه 
ريفيس  وضعهم كل واحد بطريقه خلاني 
اقول شكلها هدوء ماقبل العاصفة  .",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Oh you've made it there, it's nice. I think you've just started. You're still at the beginning. Oh, her sweet brother's name is Reeves. Each one of them has their own way of putting them together, which makes me think it's the calm before the storm."
4036,"#بايع_الكليجا

وربي مو حلو لهدرجه مدري ايش شايفين فيه
فيه كثيرررر احلى منه",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"#Baie_Al-Klijah

By God, it's not that good. I don't know what they think of it.
There are many better ones."
4037,يارب ابعد عني النفسيات اللي يزعلون بدون سبب,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Oh God, keep away from me those people who get angry for no reason"
4038,اكره محاضرات الصبححح,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,I hate morning lectures
4039,فوق انه إتكالي وكسول ومعتوه لهجتة قصيمية  URL,OFF,HS1,NOT_VLG,NOT_VIO,"In addition to being dependent, lazy, and an idiot, his accent is from Qassim. URL"
4040,"روح
الله
لا يصبحك
بالخير",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,May God not give you a good morning
4041,"RT @USER ليليان lilane daoud 
@USER ودنك  يا حفيدة صهيون 
ايوه ودنك ودن الخنزير دي
قربي كده ايوه ايوه ...قربي كمان 
ك…",OFF,HS2,NOT_VLG,NOT_VIO,"RT @USER Lillian lilane daoud
@USER Your ear, granddaughter of Zion
Yes, your ear, that pig’s ear
Come closer, yes, yes...come closer
K…"
4042,كنت أفكر أفتح فود ترك وأبيع لكن بأكنسل . URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,I was thinking of opening a food truck and selling but by cancelling. URL
4043,@USER ياربي  ياكثر مايكذب هالنادر,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Oh my God, how often this Nader lies."
4044,- الي تكتب لي اذا ماتجي دي ام باكفخك,OFF,NOT_HS,NOT_VLG,NOT_VIO,"- If you write to me and don't come, I will slap you"
4045,@USER لا تعمم لو سمحت,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Please don't generalize.
4046,"@USER يختي مقرررررف بشكل كل تغريداته عن الاشياء ذي  واضح عنده إضطهاد بهالموضوع ويعاني من شي ما نعرفه 
ممكن كان يشتريها لحريم الجيران ممكن زوجته تعنفه ويجي هنا يحاول يسترجل المهم انه مضطرب انتي شوفي وجهه وجه الفطر 
مدري من بترضى فيه لا وجه ولا اخلاق",OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER My sister, he is so disgusting. All his tweets about these things clearly show that he is being persecuted in this matter and is suffering from something we do not know. Maybe he was buying it for the women next door. Maybe his wife was abusing him and he came here trying to be a man. Anyway, he is disturbed. Look at his face, the face of a mushroom. I do not know who would accept him. He has neither face nor morals."
4047,الرخيصه مكانها الحقيقي الشارع والاستراحات وهذولا اللي بالتاق عينه منهم  #بايع_الكليجا,OFF,HS6,NOT_VLG,NOT_VIO,"The real place for cheap people is the street and rest houses, and these are the ones in the tag, #Klijah_seller"
4048,"RT @USER مين يتمنى يجي مكانه؟ 
#عمه #سكس #كلب #نيك #كس #طيز #سالب #ديوث #خنيث #خضوع URL",OFF,NOT_HS,VLG,NOT_VIO,RT @USER Who would like to be in his place? #Uncle #Sex #Dog #Fucking #Cunt #Ass #Negative #Cuckold #Effeminate #Submission URL
4049,مرض سوء الألفاظ........ تعرفونه؟!,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,Bad language disease... Do you know it?
4050,RT @USER اتمنى في المستقبل القريب بدال ما تنام ع الخط تنام ف حضني☹️! URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER I hope in the near future instead of sleeping on the line, you sleep in my arms☹️! URL"
4051,@USER طاح حظك وحظ عقلك مستواك,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER You are unlucky and your mind is unlucky
4052,@USER فانبيت ٢ للسوان,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Fanbit 2 for Swan
4053,"RT @USER ريتويت واضافه وراح اخليك تبلع زقي عشان ينشب في حلقك وتموت احسن موته
#عمه",OFF,NOT_HS,NOT_VLG,NOT_VIO,RT @USER Retweet and add and I will make you swallow my spit so it sticks in your throat and you die the best death. #Uncle
4054,RT @USER من الي لبستها وهيا صغيره وتحس انها كشخه تصف جبني  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,RT @USER Who wore it when she was young and feels it is chic? Describes cowardice URL
4055,اخر مره اسهر توبه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"The last time I stay up late, I repent"
4056,"#بايع_الكليجا
الشغله استغلال؟ الله يكملهم بعقلهم URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"#Baie_Klija
Is it exploitation? May God complete their minds. URL"
4057,"زللللللللللزله 
 #السعوديه_عز_وفخر",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Zllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllll 
 #Saudi_Glory_and_Pride"
4058,محقدر ادوام بسبب حلقي واختبار عندي وتقييم للاعمال اوففف بروح وبخلي ماما تطلعني بعدين,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"I can't come to work because of my throat, and I have a test and a work evaluation. Ugh, I'm going and I'll have my mom take me out later."
4059,@USER الله يخلف علينا معشر الرجال نتكبد خساير ومصاريف ومسئوليات .. والشيخه مضيعه بيتها وعيالها وزوجها .. وتحرض بتويتر,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER May God replace for us men, we are incurring losses, expenses and responsibilities.. and the sheikha is wasting her home, children and husband.. and inciting on Twitter"
4060,@USER بس عملتش ريتويت ولا حتي لايك ليه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Why didn't you retweet or even like it?
4061,_طب وانااا.. URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,_Me and me.. URL
4062,@USER ذوقك ‍♂️,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Your taste
4063,#افضح_معنفك. اتذكر وحده من المعلمات في الابتدائي كلنت تدعي علينا دعوات مدري  اش صنعها المهم وحده من دعواتها كانت تقول  الله يجعلكم باالدودوالعقارب السود المهم جاني خبر انها الان تعاني فشل كلوي الله يشفيها ️,OFF,NOT_HS,NOT_VLG,NOT_VIO,"#Expose_your_abuser. I remember one of the teachers in elementary school who used to pray against us. I don’t know what she did. Anyway, one of her prayers was, “May God turn you into black worms and scorpions.” Anyway, I received news that she is now suffering from kidney failure. May God heal her."
4064,الرياضيات صعب صعب,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,Math is hard hard
4065,صباح اطول يوم بالاسبوع منكرفة من الصبح للمغرب☺️,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Good morning, the longest day of the week, I'm tired from morning until sunset☺️"
4066,@USER تراك مفلس,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER You are broke
4067,@USER مش قلتلي مش هاكلك الا لما تعملوا رز  خليك قاعد بقي واللحمة هتتاكل من السبانخ,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Didn't you tell me you wouldn't eat until you made rice? Stay seated and the meat will be eaten with the spinach.
4068,صباح الرشح,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,Good morning
4069,@USER ماعاد بها حريم تستحي,OFF,HS6,NOT_VLG,NOT_VIO,@USER There are no more shameful women
4070,"#بايع_الكليجا 
عجيب حالكم يابنات ،، الحين تهشتقونا وتقومون الدنيا اذا كتب احد عن بنت من البنات وهي اجنبيه ،، وانتم الحين فضحتونا بالاستقرام وتويتر عشان واحد مزيون ،،، ايهم اكثر خطا الحين انتم ولا حنا",OFF,NOT_HS,NOT_VLG,NOT_VIO,"#Baie_Al_Klijah
You girls are so weird! Now you're harassing us and making a big fuss if someone writes about a foreign girl! And now you've disgraced us on Instagram and Twitter because of a handsome guy! Who's more wrong now, you or us?"
4071,@USER يموتون لو ماينقصون اصلاً,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER They would die if they didn't lose anything at all
4072,@USER و المحرم ذا مو فاضي اربعه و عشرين ساعه و حتى لو فاضي تبي تطلع مع صاحباتي يجي المحرم بعد مريضه انتي متخلفه بشكل,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER And this mahram is not free for twenty-four hours, and even if he was free, you want to go out with my friends, and the mahram comes after he is sick. You are completely backward."
4073,"طس عني
ماشيه احوالي
منهو انا بدنيتس
وش قطعته موجود انا
URL لك الجنة يابعدي
حبتك العافيه URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Leave me alone
I'm fine
Who am I?
What did I do to you?
URL Heaven is yours, my love
URL I love you"
4074,@USER ابشري طال عمرك....انا مارديت,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Good news, sir... I didn't reply."
4075,جايتني وحده تقول كيف اعرف اذا انا ملحده والا لا خييييير وش شايفتني بنت ابليس  حسبي الله,OFF,HS3,NOT_VLG,NOT_VIO,"A woman came to me and said, “How do I know if I am an atheist or not?” What do you think I am? I am the daughter of Satan. May God suffice me."
4076,"@USER اي والله صادق 
ماعاد فيه شيء تقدر تتكلم فيه
حتى اخبار النادي كارهينها",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Yes, I swear to God, he's right. There's nothing left to talk about. They even hate the club news."
4077,@USER نذل ماتستاهل حد يتعب عشانك,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER You are a scoundrel, you don't deserve anyone to get tired for you"
4078,#بايع_الكليجا  مممعاد به بناتت يستحون  URL,OFF,HS6,NOT_VLG,NOT_VIO,#Baie_Al_Klijah No girls are shy about it URL
4079,RT @USER لا جد جد عطوني نعااااااااااااااااال بليز اي وانت تو نعل هالاثنين  URL,OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER No seriously, give me a slipper, please. What about you? I will give you a slipper for both of them. URL"
4080,يبقي مسي عليا URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,Messi keeps on url
4081,@USER علزق,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER stick
4082,@USER مافي للطلاب,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Not for students
4083,#بايع_الكليجا الله يخلف عليكم,OFF,NOT_HS,NOT_VLG,NOT_VIO,#Klijat_seller May Allah replace it for you
4084,اكتشفت ان اغلب الردود ماتجيني بددددررررري,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,I discovered that most of the responses do not come to me
4085,"@USER ايه طاقع وماقع ونهار ابوكي والع دي!!
يبنتي خشي المطبخ خشي المطبخ جتك القرف",OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER What's wrong with you? May your father's day be upon you!! My daughter, go into the kitchen, go into the kitchen, you'll get disgusted"
4086,"عايز أبوش ,,,عايز انزل في كوباية شاي بلبن كبيرة و ابوش جواها ,,,وانزل تحت ألعب مع التفل",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,I want to spit it out... I want to get into a big cup of tea with milk and spit it out... Then I go down and play with the dregs
4087,"#اصدقا_الوناسه_وينهم
كلهم نفسيات",OFF,NOT_HS,NOT_VLG,NOT_VIO,#Where_Are_The_Funny_Friends? They're all psychopaths.
4088,RT @USER علشان تحط نكه في سنابها وتقول يدافع عني,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,RT @USER to put a joke on her snapchat and say he's defending me
4089,@USER  بتهدديني,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER You are threatening me
4090,@USER ياخي لا لا لا لااااااااااااااا    لاااااااااااااااااااااا.. اوفر  مجتمع غريب .. يارب زوجتي المستقبليه ماتكون وحده نفس هذيل ☺,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Oh man, no ..."
4091,"#بايع_الكليجا
تدرون وش يغبن انو مخلينها عياره بينكم الشباب يعايرون البنات والبنات يردون ليش حلال عليكم وحرام علينا؟؟؟؟عفووووا ترا حرام عليك وعليه جد جد وربي شي مبالغ فيه بشكل خيالي شخص ويسترزق الله خليتوه مشكلة اجتماعيه ليش؟؟ والي يسب والي يشتم بالله لهالدرجه الفضاوه بفهم",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"#Baie_Al_Klija
Do you know what's wrong with you making it a joke among you? The guys tease the girls and the girls respond, ""Why is it permissible for you and forbidden for us?"" I'm sorry, it's forbidden for you and him. Seriously, by God, it's exaggerated in an unimaginably exaggerated way. A person who seeks a living from God, you turned him into a social problem. Why? And the one who curses and swears, by God, to this degree, the space is understandable."
4092,"#بايع_الكليجا
وربي مصخره تفشلت ومالي دخل وش هالعنيه من البنات اعوذ بلله م فيه حيا ولا حتى كرامه والله فئه غبيه ' بعدين شسالفه صايرين هالايام يشهرون اللي يسوا واللي م يسوا طفشتونا ترى تخلف",OFF,HS6,NOT_VLG,NOT_VIO,"#Baie_Al-Klijah
By God, it's a farce. I failed and it has nothing to do with me. What is this concern with girls? I seek refuge in God. They have no shame or even dignity. By God, they are a stupid group. What's up with them these days? They are making known who they are and who they are not. You've bored us. You see, it's backwardness."
4093,@USER من جد الله لايبلانا العقل نعمه والحياء زينه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Seriously, may God not test us. Reason is a blessing and modesty is an adornment."
4094,@USER صوتهاا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER her voice
4095,@USER الله يرزقك نعمه العقل,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER May God grant you the gift of reason
4096,@USER بس يا تافه,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Enough, you idiot"
4097,RT @USER عادي ماطافك شي ابدا‍♀️,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER It's okay, nothing happened to you at all♀️"
4098,@USER اجل صفي مع الخرفان الاولين..  عليكم من الله م تستحقون..  الوحده صارت عار ع اهلها..  بكره تتزوجين وتتذكرين ماضيك خلف الرجال تركضين..,OFF,HS6,NOT_VLG,NOT_VIO,"@USER Yes, stand with the first sheep. You deserve what God has given you. Single women have become a disgrace to their families. Tomorrow you will get married and remember your past, running after men."
4099,@USER صباح الوررد فاتني اللقااء مافيش لقاءات الصبح تاني اهايدي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Good morning, I missed the meeting. There are no more meetings this morning."
4100,"@USER إحساسي يقول إنك صارفها من كيسك
دائماً تمثل افلام لايمكن تصير لأي بني أدم ههههههههه سبحان الله بسانت",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER My gut feeling tells me that you spent it on yourself. You always act in movies that would not work for any human being. Hahahahaha. Glory be to God, Basant."
4101,انعل ابو الحر,OFF,NOT_HS,NOT_VLG,NOT_VIO,Damn the free man
4102,@USER ارسليه العن ثواه,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Send it to me
4103,@USER وجهها عندي احلا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Her face is the most beautiful to me
4104,@USER يلعن ام قلة الحياء الي فيك وع الله يفك اسر رجلك,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Damn your shamelessness and may God release your husband
4105,@USER قلة أدب!!,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Bad manners!!
4106,#الشيلات تلوث سمعي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,#Sheelaat noise pollution
4107,@USER يالله شخباري فيه ناس للحين تاخذ قذارة الناس وغسال ... شكلها عندكم للحين بعايلتكم ؟؟,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Oh my God, there are still people who take other people’s filth and use it as a washing machine... I think you still have it in your family??"
4108,@USER ربنا ياخدكم,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER May God take you
4109,كلاسات الظهر,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,Back classes
4110,"RT @USER كلمات مترجمة : 
.
سعيد ☺️-  Happy- هابي
.
محرج - Embarrassed- إمبيرسد
.
تائه - devious- ديڤيس
.
متفاجئ - Surprised- سِر…",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER Translated lyrics:
.
Happy ☺️- Happy
.
Embarrassed- Embarrassed
.
Devious- Devious
.
Surprised- Secret…"
4111,"#بايع_الكليجا 
قلنا فيكم محنة بس مو للهدرجه .",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"#Baie_Al_Klijat
We said you are a trial, but not to this extent."
4112,@USER وحماري انا مخلص لي يعني بيركبك انت ويلعن جدفك وتتفل العافيه بعد موب انا,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER My donkey is loyal to me, meaning he will ride you and curse your blasphemy and you will spit out his health after all, it is not me"
4113,@USER كلام كبار ..,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Big talk..
